job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips,source,company,salary_min,salary_max,country_code
,,Senior Data and Evaluation Analyst,"Senior Data and Evaluation Analyst Clerk Grade: 9/10 Annual Salary Range: $129,464 - $142,665 plus superannuation Employment Type: Temporary role (up to 12 months), open to part-time or job share - possibility for extension or future permanent role - Location: Sydney Are you passionate about working with data to establish causal inference with real world behavioural applications? Do you have experience with randomised controlled trials and/or rigorous observational studies? Can you bring a curi…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,NSW Government,129464.0,142665.0,au
,,Data Archival Discovery Analyst,"RLDatix is on a mission to transform care delivery worldwide, ensuring every patient receives the safest, highest-quality care. Through our innovative Healthcare Operations Platform, we're connecting data to unlock trusted insights that enable improved decision-making and help deliver safer healthcare for all. Job Description RLDatix (RLD) is on a mission to help raise the standard of care…everywhere. Trusted by over 10,000 healthcare organizations around the world, our solutions help improve h…",,,"Middle Park, Port Phillip",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Galen,,,au
,,Data Archival Discovery Analyst,"RLDatix is on a mission to transform care delivery worldwide, ensuring every patient receives the safest, highest-quality care. Through our innovative Healthcare Operations Platform, we're connecting data to unlock trusted insights that enable improved decision-making and help deliver safer healthcare for all. Job Description RLDatix (RLD) is on a mission to help raise the standard of care…everywhere. Trusted by over 10,000 healthcare organizations around the world, our solutions help improve h…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,RLDatix,,,au
,,Data Platform & Governance Analyst,"12 month fixed term contract High impact opportunity Data capability uplift project Our client is seeking an experienced Data Platform & Governance Analyst to play a key role in the ongoing maturity and transformation of its enterprise data environment. This is a highly influential technical role focused on establishing and embedding Microsoft Fabric, CI/CD, Azure DevOps and Microsoft Purview capabilities, while developing robust governance and data quality practices across the organisation. Th…",,,"Newcastle Region, New South Wales",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,ASR Recruitment,,,au
,,"Senior Analyst, Data & Insights","HomeMade, Mable, Leap in! and Mable Direct are entities under the Attain Healthtech Group of companies. While our companies are diverse, three similarities bind us: 1. We exist to create lasting, positive change across the entire care and support sector - impacting more lives, elevating standards and shaping the future of care 2. We believe in technology as an enabler 3. We’re driven by helping customers attain better outcomes This position is part of the Mable team. About Mable Mable is one of…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Mable,,,au
,,HR Data and Insights Analyst,"Description About Us UniSuper is a workplace where highly skilled professionals are empowered to Think Great and deliver exceptional retirement outcomes for our members. With a culture grounded in accountability, collaboration and care, your work contributes directly to members’ long-term financial security. The People Business Unit supports UniSuper employees by creating an empowered workforce that delivers beyond expectations and where people can be and do their best for our members. We’re bu…",,,"Melbourne, Melbourne Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,UniSuper,,,au
,,HR Data and Insights Analyst,"About Us UniSuper is a workplace where highly skilled professionals are empowered to Think Great and deliver exceptional retirement outcomes for our members. With a culture grounded in accountability, collaboration and care, your work contributes directly to members’ long-term financial security. The People Business Unit supports UniSuper employees by creating an empowered workforce that delivers beyond expectations and where people can be and do their best for our members. We’re building a fut…",,,"South Yarra, Stonnington Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,UniSuper,,,au
,,Senior Data and Reporting Analyst,"Job description Data Analytics and Reporting Specialist position - Fed Gov 12-month contract with extension potential Must be an Australian Citizen, open to ACT, NSW, VIC, QLD, SA (Hybrid working) SAP Public Sector Collections & Disbursements (PSCD) module experince, highly desirable! Job Details Our Federal Government client is seeking an experienced Data Analytics and Reporting Specialist to join a high-performing finance team responsible for delivering strategic financial reporting, analytic…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,DFP Recruitment Services,,,au
,,FP&A Analyst - Data Focus,"We are partnering with a leading global organisation to recruit an FP&A Analyst to play a pivotal role in delivering reporting, analytics, financial insights, and process improvement initiatives across the business. This is an excellent opportunity for someone with a passion for reporting, data and how it intersects with the finance function of a complex, dynamic organisation. You'll be working closely with finance, operations, sales, and technology stakeholders to drive data-informed decision-…",,,"Queensland, Australia",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Sharp & Carter,,,au
,,Data Development & Training Analyst,"This position may be exposed to sensitive or disturbing content. POSITION OBJECTIVE This role undertakes the design, delivery, and continuous improvement of data literacy programs across the agency. The position ensures that learning pathways, training resources, and engagement strategies are responsive to organisational needs, government standards, and emerging trends, ensuring the Western Australia Police Force remains a leader in delivering data driven insights in a policing environment. SPE…",,,"Perth CBD, Perth",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,WA Police,,,au
,,Clinical Data Developer and Analyst,"Canberra, ACT, Australia, 2601 Sydney, NSW, Australia Adelaide, SA, Australia Melbourne, VIC, Australia Show More Show Less Fixed Term - Time Specific Closing on: Aug 21 2026 View favourites Position Description Progress with purpose at one of Australia’s largest health care providers Get ahead with salary packaging, benefits and professional development in a supportive team environment 12 months Fixed-term Opportunity Flexible Location across : Sydney, Melbourne, Adelaide, Canberra Flexible/Hy…",,,"Adelaide CBD, Adelaide",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Calvary,,,au
,,Student Data Reporting Analyst (Melbourne/Sydney/Brisbane),"Student Data Reporting Analyst ABOUT JMC ACADEMY Founded in 1982, JMC Academy is Australia’s premier institution in Creative Industries education, offering a diverse range of Degrees and Diplomas in Music, Songwriting, Audio Engineering, Film and Television Production, Acting, Entertainment Business Management, Visual Communication (Design), Animation, Game Design, and Music Production. With a 40-year legacy, JMC Academy provides cutting-edge and technologically advanced programs that meet the …",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,JMC Pty,,,au
,,Senior Data/Business Analyst or Manager (Pricing Strategy),"DiDi Global Inc. is the world’s leading mobility technology platform. It offers a wide range of app-based services across markets including Asia-Pacific, Latin America and Africa, including ride hailing, taxi hailing, chauffeur, hitch and other forms of shared mobility as well as auto solutions, food delivery, intra-city freight, and financial services. DiDi provides car owners, drivers, and delivery partners with flexible work and income opportunities. It is committed to collaborating with pol…",,,"Melbourne, Melbourne Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,DiDi Global,,,au
,,Investment Data Systems Analyst - initial 9-month contract,"Melbourne Contract or Temporary Our client is a leading investment manager, with well-established offices in both Sydney & Melbourne . They are currently seeking an experienced Investment Data Systems Analyst to join their team on a long-dated 9-month contract initially , with a view to extension. The ideal candidate will bring extensive investment data systems analyst experience, with additional experience across project management, change consulting and business analysis. Our client has embar…",,,"South Yarra, Stonnington Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Anton Murray Consulting,,,au
